transaction_id,amount,hour,day_of_week,merchant_category,distance_from_home_km,transactions_last_1hr,is_international,card_age_months,is_fraud
TXN131634,937.14,9,Thu,travel,11.02,0,0,44,0
TXN131635,1023.97,10,Sun,utilities,5.38,1,0,8,0
TXN131636,761.79,20,Tue,healthcare,12.44,0,0,59,0
TXN131637,2646.26,13,Sat,restaurant,13.66,2,0,51,0
TXN131638,2082.55,20,Wed,grocery,1.49,0,0,16,0
TXN131639,480.9,15,Sun,fuel,19.26,0,0,116,0
TXN131640,3394.66,19,Mon,restaurant,2.84,1,0,52,0
TXN131641,443.32,12,Thu,travel,18.88,0,0,48,0
TXN131642,419.85,10,Thu,grocery,17.24,0,0,53,0
TXN131643,2590.76,12,Sat,utilities,0.93,0,0,118,0
TXN131644,4109.35,15,Mon,fuel,9.17,0,0,8,0
TXN131645,3620.45,14,Wed,online_shopping,1.33,0,0,118,0
TXN131646,876.78,14,Mon,online_shopping,5.66,1,0,15,0
TXN131647,1188.98,19,Fri,online_shopping,8.5,0,0,60,0
TXN131648,366.03,9,Thu,fuel,1.39,0,0,113,0
TXN131649,2101.22,15,Thu,restaurant,0.22,0,0,31,0
TXN131650,1639.9,13,Wed,atm,9.09,1,0,73,0
TXN131651,1232.17,17,Tue,healthcare,9.43,0,0,93,0
TXN131652,3313.59,14,Tue,restaurant,3.4,0,0,62,0
TXN131653,1893.11,15,Mon,restaurant,7.39,0,0,74,0
TXN131654,2108.0,17,Mon,utilities,0.88,0,0,47,0
TXN131655,865.92,8,Wed,atm,20.23,0,0,69,0
TXN131656,1148.85,8,Sat,grocery,1.0,0,0,47,0
TXN131657,812.07,12,Mon,online_shopping,2.34,0,0,47,0
TXN131658,1391.79,16,Wed,fuel,8.59,2,0,40,0
TXN131659,472.73,21,Sun,restaurant,4.4,0,0,66,0
TXN131660,1378.72,21,Fri,restaurant,12.92,0,0,48,0
TXN131661,4891.64,12,Thu,restaurant,3.57,0,0,115,0
TXN131662,2145.49,19,Thu,online_shopping,5.61,0,0,36,0
TXN131663,1431.96,21,Wed,utilities,1.75,0,0,100,0
TXN131664,736.91,12,Sun,travel,5.73,0,0,7,0
TXN131665,509.44,17,Sat,utilities,2.15,0,0,20,0
TXN131666,936.97,20,Fri,utilities,1.15,1,0,70,0
TXN131667,2343.04,10,Thu,fuel,0.95,0,0,33,0
TXN131668,1082.65,14,Mon,travel,5.37,0,0,16,0
TXN131669,452.01,10,Thu,atm,15.57,1,0,98,0
TXN131670,1978.73,9,Wed,fuel,8.49,1,0,27,0
TXN131671,662.65,16,Thu,online_shopping,5.72,0,0,48,0
TXN131672,526.91,14,Sun,grocery,10.29,1,0,52,0
TXN131673,1178.4,11,Sun,restaurant,15.24,2,0,33,0
TXN131674,413.5,19,Wed,restaurant,9.61,0,0,101,0
TXN131675,2477.92,18,Mon,grocery,0.64,0,0,53,0
TXN131676,1468.39,18,Tue,restaurant,9.27,1,0,21,0
TXN131677,1139.88,16,Fri,atm,8.87,0,0,36,0
TXN131678,1690.76,16,Tue,atm,4.54,0,0,104,0
TXN131679,367.71,17,Mon,online_shopping,11.65,0,0,52,0
TXN131680,904.32,8,Sat,grocery,10.32,2,0,108,0
TXN131681,592.09,16,Fri,grocery,15.28,1,0,44,0
TXN131682,1098.37,21,Mon,grocery,9.65,0,0,40,0
TXN131683,2926.45,14,Tue,healthcare,5.66,0,0,54,0
TXN131684,3610.82,16,Mon,grocery,6.83,0,0,52,0
TXN131685,1022.27,15,Wed,online_shopping,7.82,1,1,45,0
TXN131686,485.52,10,Fri,grocery,5.28,0,0,30,0
TXN131687,3137.44,16,Sat,atm,10.2,0,0,17,0
TXN131688,363.1,13,Sun,grocery,4.11,0,0,17,0
TXN131689,931.9,11,Tue,travel,1.97,2,0,85,0
TXN131690,3101.36,9,Sat,fuel,4.51,0,0,115,0
TXN131691,1484.1,20,Mon,travel,9.23,1,0,84,0
TXN131692,584.78,12,Sat,online_shopping,0.27,1,0,12,0
TXN131693,1297.4,18,Fri,utilities,1.36,0,0,43,0
TXN131694,1364.32,21,Sun,fuel,2.51,1,0,90,0
TXN131695,61594.08,0,Mon,atm,91.74,6,0,34,1
TXN131696,1756.97,18,Tue,grocery,5.6,0,0,19,0
TXN131697,1132.05,14,Thu,healthcare,2.55,1,0,15,0
TXN131698,1627.58,17,Wed,online_shopping,5.65,1,0,97,0
TXN131699,1026.73,15,Thu,utilities,6.17,2,0,118,0
TXN131700,3352.34,19,Sat,grocery,3.81,1,0,77,0
TXN131701,2187.51,11,Thu,grocery,2.09,0,0,102,0
TXN131702,1877.15,12,Wed,restaurant,0.57,1,0,94,0
TXN131703,727.0,14,Sun,grocery,12.8,1,0,9,0
TXN131704,680.42,16,Sun,grocery,3.95,0,0,106,0
TXN131705,4508.75,8,Sat,grocery,2.52,0,0,19,0
TXN131706,1510.27,10,Sun,restaurant,10.31,0,0,78,0
TXN131707,2407.5,13,Sun,online_shopping,5.63,1,0,36,0
TXN131708,321.92,20,Tue,grocery,5.83,2,0,9,0
TXN131709,1103.59,10,Wed,grocery,3.44,0,0,54,0
TXN131710,1501.0,12,Sat,utilities,21.02,1,0,89,0
TXN131711,1394.76,20,Mon,fuel,2.28,3,0,70,0
TXN131712,712.23,13,Sat,grocery,1.4,0,0,116,0
TXN131713,581.93,8,Sat,healthcare,4.16,1,0,78,0
TXN131714,812.44,8,Mon,online_shopping,12.33,1,0,90,0
TXN131715,7246.82,20,Wed,online_shopping,11.31,0,0,57,0
TXN131716,1194.04,18,Tue,restaurant,19.22,0,0,76,0
TXN131717,342.24,17,Sun,grocery,11.19,0,0,109,0
TXN131718,3777.09,10,Sun,restaurant,4.31,0,0,56,0
TXN131719,1013.93,20,Wed,grocery,6.49,0,0,57,0
TXN131720,1030.65,20,Wed,travel,13.66,0,0,94,0
TXN131721,2450.58,12,Thu,utilities,29.42,0,0,9,0
TXN131722,1097.74,13,Mon,fuel,23.99,0,0,117,0
TXN131723,2078.32,18,Sat,grocery,51.42,0,0,19,0
TXN131724,1603.14,15,Sun,online_shopping,42.66,0,1,74,0
TXN131725,903.19,19,Sat,grocery,7.49,0,0,109,0
TXN131726,3892.36,11,Wed,grocery,5.44,1,0,12,0
TXN131727,612.99,11,Fri,online_shopping,4.95,1,0,35,0
TXN131728,14790.68,3,Mon,fuel,342.03,7,0,4,1
TXN131729,789.1,17,Wed,fuel,0.05,0,0,85,0
TXN131730,3035.12,8,Mon,atm,6.84,0,0,71,0
TXN131731,1161.59,15,Thu,grocery,1.29,1,0,98,0
TXN131732,861.45,14,Mon,restaurant,6.92,0,0,81,0
TXN131733,761.35,21,Thu,online_shopping,8.2,0,0,77,0
TXN131734,1687.49,9,Fri,online_shopping,8.69,0,0,100,0
TXN131735,3023.67,9,Mon,fuel,8.1,1,0,67,0
TXN131736,1756.74,11,Sun,restaurant,7.49,2,0,29,0
TXN131737,890.23,17,Tue,grocery,0.31,0,0,111,0
TXN131738,692.2,12,Mon,utilities,0.48,0,0,100,0
TXN131739,738.57,19,Mon,grocery,2.7,1,0,94,0
TXN131740,1742.0,13,Mon,utilities,20.36,0,0,34,0
TXN131741,964.15,19,Wed,grocery,15.71,1,0,99,0
TXN131742,1094.65,20,Thu,atm,0.76,0,0,12,0
TXN131743,411.75,16,Wed,fuel,0.04,0,0,54,0
TXN131744,1032.95,15,Mon,restaurant,0.16,1,0,8,0
TXN131745,3755.23,9,Fri,grocery,4.86,1,0,32,0
TXN131746,3449.25,18,Sat,fuel,0.75,0,0,116,0
TXN131747,1758.31,18,Sun,restaurant,10.13,0,0,49,0
TXN131748,5330.28,18,Fri,fuel,0.57,1,0,65,0
TXN131749,1590.2,16,Sat,utilities,4.65,0,0,52,0
TXN131750,5380.87,14,Sun,healthcare,0.1,1,0,89,0
TXN131751,958.39,11,Sat,online_shopping,4.75,0,0,10,0
TXN131752,1769.85,13,Wed,fuel,8.49,0,0,20,0
TXN131753,675.7,21,Fri,fuel,1.63,0,0,65,0
TXN131754,996.65,19,Thu,restaurant,4.04,0,0,102,0
TXN131755,4116.58,12,Thu,grocery,4.07,0,0,21,0
TXN131756,461.53,19,Thu,restaurant,10.58,0,0,119,0
TXN131757,914.85,20,Mon,restaurant,3.29,0,0,71,0
TXN131758,1148.17,11,Mon,grocery,8.01,0,0,78,0
TXN131759,2911.59,13,Tue,travel,0.86,0,0,91,0
TXN131760,1627.02,11,Sat,grocery,7.26,2,0,13,0
TXN131761,747.7,17,Sat,online_shopping,4.0,0,0,118,0
TXN131762,1567.61,11,Fri,online_shopping,0.06,1,0,15,0
TXN131763,4303.45,10,Thu,online_shopping,0.51,1,0,74,0
TXN131764,4303.4,10,Fri,online_shopping,16.18,2,0,47,0
TXN131765,1312.21,13,Thu,online_shopping,18.05,0,0,41,0
TXN131766,1029.82,11,Wed,restaurant,1.88,0,0,56,0
TXN131767,1041.1,12,Sun,fuel,13.58,0,0,17,0
TXN131768,1513.67,11,Wed,atm,2.56,0,0,20,0
TXN131769,2042.63,15,Sat,travel,13.41,0,0,50,0
TXN131770,2401.75,11,Mon,restaurant,5.43,0,0,101,0
TXN131771,997.93,11,Fri,online_shopping,5.28,0,0,22,0
TXN131772,4173.71,18,Wed,restaurant,2.43,0,0,16,0
TXN131773,1219.77,8,Mon,healthcare,0.5,0,0,95,0
TXN131774,1491.56,14,Mon,healthcare,23.22,0,1,32,0
TXN131775,2986.12,17,Mon,grocery,12.04,0,0,103,0
TXN131776,2703.89,14,Tue,online_shopping,0.74,1,0,102,0
TXN131777,868.61,8,Mon,fuel,8.45,1,0,75,0
TXN131778,1996.6,11,Sat,utilities,9.61,0,0,14,0
TXN131779,806.23,16,Thu,fuel,6.71,0,0,108,0
TXN131780,609.09,20,Sat,utilities,2.51,1,0,22,0
TXN131781,3305.91,9,Sat,atm,4.38,1,0,7,0
TXN131782,590.98,12,Sat,utilities,2.48,0,0,58,0
TXN131783,1228.54,11,Thu,fuel,2.59,0,0,84,0
TXN131784,1290.47,21,Fri,utilities,6.01,0,0,23,0
TXN131785,937.84,11,Thu,restaurant,1.49,0,0,28,0
TXN131786,1670.28,18,Sat,fuel,4.95,1,0,70,0
TXN131787,1877.1,15,Wed,fuel,1.7,0,0,15,0
TXN131788,801.13,13,Sat,atm,14.72,0,0,113,0
TXN131789,1032.61,19,Mon,grocery,9.51,0,0,60,0
TXN131790,1393.27,13,Mon,online_shopping,9.12,1,0,25,0
TXN131791,841.36,15,Thu,online_shopping,7.62,1,0,45,0
TXN131792,1189.22,17,Tue,restaurant,10.63,2,0,117,0
TXN131793,1376.64,18,Fri,fuel,0.92,0,0,119,0
TXN131794,842.68,11,Fri,online_shopping,0.96,0,0,55,0
TXN131795,1768.93,15,Sat,restaurant,0.14,0,0,20,0
TXN131796,2497.57,21,Sun,fuel,10.44,0,0,73,0
TXN131797,1088.32,13,Mon,online_shopping,3.89,0,0,93,0
TXN131798,960.93,16,Thu,restaurant,2.11,0,0,115,0
TXN131799,3022.88,19,Thu,online_shopping,1.28,0,0,103,0
TXN131800,840.8,15,Mon,online_shopping,0.64,2,1,11,0
TXN131801,588.66,18,Sun,atm,0.29,1,0,31,0
TXN131802,373.01,13,Tue,atm,4.93,0,0,64,0
TXN131803,1050.04,16,Mon,grocery,2.21,0,0,51,0
TXN131804,638.61,14,Tue,grocery,12.46,1,0,64,0
TXN131805,531.02,9,Fri,restaurant,20.08,0,0,46,0
TXN131806,2324.98,14,Mon,online_shopping,3.37,1,0,83,0
TXN131807,3128.81,16,Fri,online_shopping,0.76,1,0,99,0
TXN131808,3199.55,21,Mon,restaurant,0.45,1,0,11,0
TXN131809,627.01,11,Sun,online_shopping,14.63,1,0,101,0
TXN131810,477.98,12,Wed,utilities,9.11,0,0,58,0
TXN131811,2339.48,9,Sat,grocery,2.14,0,0,66,0
TXN131812,694.77,21,Wed,atm,12.41,0,0,64,0
TXN131813,3547.3,11,Mon,grocery,15.54,1,0,38,0
TXN131814,1212.4,18,Sun,utilities,11.16,0,0,84,0
TXN131815,1921.82,9,Wed,grocery,0.51,2,0,62,0
TXN131816,1093.35,14,Mon,grocery,0.46,0,0,53,0
TXN131817,17441.63,5,Wed,online_shopping,319.31,10,0,25,1
TXN131818,1454.29,8,Sat,online_shopping,22.21,0,0,10,0
TXN131819,727.29,9,Fri,atm,12.96,0,0,65,0
TXN131820,1213.62,17,Sat,fuel,4.5,1,0,98,0
TXN131821,541.18,13,Thu,travel,0.76,0,0,37,0
TXN131822,978.53,20,Tue,restaurant,25.98,2,0,28,0
TXN131823,1355.95,14,Sat,healthcare,6.13,0,0,119,0
TXN131824,2762.04,10,Sun,fuel,1.9,0,0,19,0
TXN131825,223.42,15,Fri,restaurant,22.11,0,0,85,0
TXN131826,449.11,12,Sun,travel,9.81,1,0,102,0
TXN131827,718.38,15,Thu,utilities,5.27,0,0,6,0
TXN131828,1027.79,13,Sat,grocery,6.68,0,0,15,0
TXN131829,3486.64,14,Fri,restaurant,2.27,1,0,7,0
TXN131830,5078.14,14,Sun,fuel,4.28,1,0,48,0
TXN131831,2607.59,17,Tue,utilities,15.58,1,0,95,0
TXN131832,458.52,14,Sat,atm,20.65,0,1,97,0
TXN131833,9643.39,5,Tue,fuel,486.71,6,0,14,1
TXN131834,2354.74,17,Thu,online_shopping,1.96,0,0,21,0
TXN131835,492.02,8,Sat,online_shopping,7.68,1,0,76,0
TXN131836,1954.19,20,Thu,grocery,2.32,1,0,114,0
TXN131837,1207.24,10,Sat,grocery,2.05,0,0,17,0
TXN131838,3738.62,12,Tue,restaurant,16.5,0,0,112,0
TXN131839,1366.74,17,Tue,online_shopping,6.19,0,0,34,0
TXN131840,4535.76,19,Tue,grocery,5.8,0,1,82,0
TXN131841,2067.66,9,Fri,atm,5.02,0,0,43,0
TXN131842,1655.89,17,Sun,grocery,1.88,0,0,96,0
TXN131843,995.3,21,Tue,restaurant,4.23,0,1,49,0
TXN131844,739.9,19,Tue,atm,76.93,0,0,48,0
TXN131845,1041.28,13,Sun,grocery,9.94,0,0,82,0
TXN131846,816.87,14,Mon,utilities,4.78,0,0,98,0
TXN131847,365.82,12,Thu,online_shopping,2.34,1,0,90,0
TXN131848,1189.64,16,Mon,online_shopping,11.0,0,0,34,0
TXN131849,980.7,19,Sat,grocery,14.94,1,0,87,0
TXN131850,2678.95,17,Tue,grocery,1.59,0,1,60,0
TXN131851,704.87,17,Sat,fuel,12.3,0,0,8,0
TXN131852,3383.6,18,Thu,online_shopping,14.39,0,0,43,0
TXN131853,484.16,8,Thu,restaurant,1.01,0,0,48,0
TXN131854,1878.98,17,Sun,grocery,4.9,0,0,86,0
TXN131855,2557.67,14,Thu,online_shopping,1.75,0,0,108,0
TXN131856,1702.83,21,Thu,online_shopping,9.24,0,0,100,0
TXN131857,462.6,19,Mon,utilities,3.43,0,1,12,0
TXN131858,4680.73,13,Mon,fuel,3.76,0,0,106,0
TXN131859,1205.55,12,Sat,fuel,4.37,0,0,94,0
TXN131860,2666.32,18,Thu,grocery,20.53,0,0,64,0
TXN131861,2859.07,21,Sat,utilities,9.59,0,0,15,0
TXN131862,1864.76,11,Sat,fuel,2.06,0,0,60,0
TXN131863,1735.31,15,Sat,utilities,0.87,1,0,106,0
TXN131864,818.34,15,Thu,restaurant,9.23,1,0,72,0
TXN131865,2127.81,21,Wed,restaurant,12.26,0,0,97,0
TXN131866,2218.27,11,Thu,fuel,2.79,0,0,118,0
TXN131867,2522.73,19,Tue,online_shopping,15.83,0,0,11,0
TXN131868,1165.03,10,Mon,travel,1.32,1,0,13,0
TXN131869,956.51,9,Thu,online_shopping,1.84,1,0,44,0
TXN131870,795.01,9,Mon,restaurant,21.78,1,0,17,0
TXN131871,1379.87,17,Thu,restaurant,0.87,0,0,78,0
TXN131872,4634.63,18,Sat,grocery,9.16,0,0,95,0
TXN131873,1179.62,12,Sun,restaurant,1.54,0,0,50,0
TXN131874,1836.42,12,Thu,restaurant,12.66,0,0,74,0
TXN131875,974.18,11,Fri,online_shopping,7.1,1,0,8,0
TXN131876,2461.97,12,Wed,online_shopping,4.65,1,0,105,0
TXN131877,2023.02,19,Wed,grocery,0.91,0,0,118,0
TXN131878,2346.27,15,Sun,online_shopping,12.87,0,0,53,0
TXN131879,1814.28,20,Mon,utilities,3.72,0,0,89,0
TXN131880,31145.01,23,Sat,atm,419.91,9,0,31,1
TXN131881,378.4,10,Sat,online_shopping,0.9,0,0,99,0
TXN131882,1054.75,10,Tue,utilities,1.42,0,0,66,0
TXN131883,955.42,10,Sat,utilities,21.8,0,0,61,0
TXN131884,1559.09,19,Sun,grocery,11.35,1,0,113,0
TXN131885,1648.63,9,Wed,travel,2.22,1,0,111,0
TXN131886,559.87,11,Wed,online_shopping,10.39,1,0,14,0
TXN131887,4896.51,18,Wed,online_shopping,6.58,0,0,18,0
TXN131888,2617.08,8,Fri,restaurant,0.19,0,0,12,0
TXN131889,813.24,8,Sun,fuel,6.52,0,0,7,0
TXN131890,4013.42,16,Fri,restaurant,6.5,1,0,21,0
TXN131891,1855.6,20,Sun,fuel,6.61,0,0,29,0
TXN131892,1507.82,14,Wed,restaurant,0.19,0,0,6,0
TXN131893,2014.7,8,Thu,travel,4.23,2,0,25,0
TXN131894,670.52,12,Fri,grocery,15.66,1,0,99,0
TXN131895,1740.82,15,Sun,online_shopping,6.86,3,0,110,0
TXN131896,823.29,18,Tue,online_shopping,11.17,0,0,48,0
TXN131897,1672.66,17,Sat,grocery,24.04,0,0,68,0
TXN131898,990.21,15,Mon,grocery,7.13,1,0,107,0
TXN131899,5651.55,22,Sat,online_shopping,289.9,8,1,18,1
TXN131900,2238.11,16,Mon,grocery,2.42,0,0,97,0
TXN131901,7276.14,23,Fri,online_shopping,197.53,3,1,27,1
TXN131902,2210.86,11,Wed,grocery,12.22,0,0,44,0
TXN131903,1340.52,12,Fri,grocery,11.46,0,0,90,0
TXN131904,761.92,19,Tue,fuel,20.62,0,0,32,0
TXN131905,502.84,18,Wed,fuel,7.93,0,0,115,0
TXN131906,536.47,19,Sun,grocery,20.48,0,0,64,0
TXN131907,1235.73,14,Fri,restaurant,10.44,0,0,41,0
TXN131908,2325.69,9,Thu,grocery,12.86,1,0,16,0
TXN131909,523.88,12,Tue,online_shopping,8.92,0,0,117,0
TXN131910,1878.21,21,Sun,online_shopping,15.29,0,0,28,0
TXN131911,1340.93,14,Mon,fuel,9.73,0,0,100,0
TXN131912,2014.83,12,Thu,restaurant,2.65,0,0,109,0
TXN131913,3487.55,20,Sat,grocery,5.43,0,0,61,0
TXN131914,2105.91,21,Sun,atm,3.94,0,0,68,0
TXN131915,1169.31,11,Sat,utilities,0.38,1,0,24,0
TXN131916,974.89,15,Tue,grocery,4.21,0,0,32,0
TXN131917,1103.56,10,Tue,fuel,5.71,0,0,110,0
TXN131918,830.66,9,Thu,online_shopping,3.1,1,0,11,0
TXN131919,4764.0,12,Mon,atm,0.14,0,0,30,0
TXN131920,3143.99,9,Thu,atm,2.96,0,0,47,0
TXN131921,1201.56,14,Sat,restaurant,2.98,0,0,22,0
TXN131922,1604.1,9,Tue,online_shopping,3.24,0,0,58,0
TXN131923,1530.29,11,Sun,restaurant,2.98,2,0,36,0
TXN131924,1502.82,18,Thu,online_shopping,7.97,0,0,23,0
TXN131925,740.56,17,Sun,online_shopping,3.49,0,0,53,0
TXN131926,2916.3,15,Wed,grocery,1.16,0,0,91,0
TXN131927,847.75,18,Thu,restaurant,3.55,0,0,9,0
TXN131928,1156.84,10,Thu,fuel,14.95,1,0,111,0
TXN131929,1619.59,17,Tue,online_shopping,6.6,3,0,94,0
TXN131930,291.87,19,Sat,travel,11.7,1,0,56,0
TXN131931,830.28,10,Thu,online_shopping,12.86,0,0,87,0
TXN131932,3976.74,17,Mon,restaurant,2.84,0,0,11,0
TXN131933,2527.55,17,Thu,travel,1.98,0,0,64,0
TXN131934,1155.11,9,Sun,grocery,16.75,0,0,6,0
TXN131935,860.85,10,Mon,atm,6.24,0,0,22,0
TXN131936,761.58,11,Sat,utilities,9.01,1,0,65,0
TXN131937,3030.65,12,Thu,online_shopping,1.29,0,0,48,0
TXN131938,1786.93,17,Thu,fuel,14.17,1,0,108,0
TXN131939,1032.53,18,Sat,online_shopping,13.12,0,0,73,0
TXN131940,1122.21,12,Fri,online_shopping,2.24,1,0,31,0
TXN131941,1511.4,9,Fri,grocery,8.69,0,0,40,0
TXN131942,2263.28,13,Thu,fuel,7.01,1,0,37,0
TXN131943,6969.75,9,Fri,restaurant,20.07,0,0,23,0
TXN131944,4229.27,9,Sat,atm,6.86,0,0,116,0
TXN131945,440.63,17,Sat,fuel,6.93,0,0,20,0
TXN131946,1676.49,19,Sat,travel,0.34,0,0,109,0
TXN131947,1167.71,16,Tue,grocery,11.92,0,0,37,0
TXN131948,1781.61,10,Sat,restaurant,16.75,0,0,55,0
TXN131949,2232.85,16,Mon,travel,6.44,0,0,115,0
TXN131950,1947.78,8,Thu,grocery,7.36,1,0,40,0
TXN131951,834.82,17,Thu,atm,14.18,0,0,21,0
TXN131952,854.79,11,Thu,restaurant,2.51,1,0,67,0
TXN131953,2472.42,10,Sat,restaurant,5.15,0,0,42,0
TXN131954,4186.17,9,Mon,restaurant,0.66,0,0,29,0
TXN131955,7840.17,1,Fri,online_shopping,160.46,9,0,18,1
TXN131956,1289.56,19,Mon,restaurant,8.6,0,0,115,0
TXN131957,1996.1,11,Mon,fuel,4.5,0,0,39,0
TXN131958,1017.98,17,Thu,online_shopping,22.69,0,0,16,0
TXN131959,1345.59,12,Mon,online_shopping,12.67,0,0,40,0
TXN131960,1500.07,8,Fri,travel,12.27,1,0,102,0
TXN131961,2187.46,12,Thu,restaurant,14.71,0,0,46,0
TXN131962,2846.88,16,Wed,utilities,11.42,0,0,36,0
TXN131963,1658.12,16,Sun,online_shopping,8.21,1,0,85,0
TXN131964,1302.69,21,Tue,restaurant,5.57,0,0,70,0
TXN131965,2277.95,9,Fri,fuel,2.37,0,0,72,0
TXN131966,1220.28,18,Sun,online_shopping,1.85,0,0,101,0
TXN131967,1054.67,9,Thu,fuel,16.68,1,0,111,0
TXN131968,3878.72,8,Sun,restaurant,3.5,1,0,18,0
TXN131969,738.19,19,Sat,grocery,15.49,0,0,80,0
TXN131970,9763.87,3,Fri,atm,173.84,9,0,26,1
TXN131971,2347.25,12,Tue,fuel,1.13,0,0,101,0
TXN131972,1602.49,20,Tue,fuel,12.38,1,0,46,0
TXN131973,4060.74,16,Thu,grocery,4.39,0,0,70,0
TXN131974,3680.35,21,Wed,grocery,27.06,0,0,9,0
TXN131975,1508.14,19,Sat,utilities,7.45,0,0,66,0
TXN131976,668.19,11,Mon,online_shopping,3.45,0,0,7,0
TXN131977,1367.2,12,Fri,restaurant,1.46,3,0,39,0
TXN131978,7089.54,18,Fri,grocery,3.34,0,0,25,0
TXN131979,1083.19,19,Thu,healthcare,21.65,1,0,93,0
TXN131980,464.41,10,Sun,fuel,5.48,0,0,108,0
TXN131981,1523.76,21,Tue,restaurant,3.9,1,0,72,0
TXN131982,502.48,18,Sat,fuel,12.27,2,0,20,0
TXN131983,1027.48,10,Thu,grocery,9.23,1,0,117,0
TXN131984,1907.21,12,Mon,grocery,36.02,0,0,10,0
TXN131985,781.63,16,Sat,fuel,1.56,0,0,86,0
TXN131986,993.62,16,Sun,grocery,2.28,1,0,76,0
TXN131987,753.02,8,Tue,fuel,7.61,0,0,55,0
TXN131988,655.0,15,Wed,healthcare,14.71,1,0,96,0
TXN131989,962.88,9,Thu,restaurant,6.76,1,0,63,0
TXN131990,942.01,10,Mon,healthcare,4.31,0,0,110,0
TXN131991,1764.99,18,Sat,fuel,0.99,0,0,102,0
TXN131992,1215.22,21,Sat,travel,0.09,1,0,44,0
TXN131993,386.02,18,Sun,online_shopping,22.27,1,0,71,0
TXN131994,1186.59,20,Sun,fuel,18.38,0,0,102,0
TXN131995,3130.2,11,Sat,grocery,21.15,0,0,118,0
TXN131996,1239.6,15,Sat,restaurant,7.29,0,0,31,0
TXN131997,2072.06,11,Sun,grocery,2.57,0,0,22,0
TXN131998,332.54,13,Thu,online_shopping,3.73,1,0,8,0
TXN131999,1664.44,16,Thu,fuel,4.59,1,0,38,0
TXN132000,1245.93,18,Fri,fuel,1.67,0,0,23,0
TXN132001,2997.02,13,Mon,restaurant,6.74,1,0,34,0
TXN132002,1863.15,9,Sat,utilities,21.34,0,0,24,0
TXN132003,1456.08,15,Thu,grocery,10.69,1,0,77,0
TXN132004,1418.25,21,Tue,fuel,5.23,0,0,55,0
TXN132005,8079.9,16,Sun,atm,16.61,0,0,108,0
TXN132006,289.47,9,Sat,grocery,1.75,0,0,81,0
TXN132007,2184.86,9,Tue,grocery,0.13,0,0,87,0
TXN132008,1593.98,19,Thu,grocery,0.88,0,0,52,0
TXN132009,7221.01,20,Fri,utilities,2.62,0,0,47,0
TXN132010,630.61,15,Sun,online_shopping,2.13,0,0,91,0
TXN132011,3303.07,18,Thu,fuel,10.01,0,0,111,0
TXN132012,626.25,20,Tue,grocery,30.75,2,0,21,0
TXN132013,745.09,21,Tue,online_shopping,1.47,0,0,10,0
TXN132014,1386.36,11,Fri,online_shopping,11.45,0,0,68,0
TXN132015,1077.74,8,Sat,grocery,3.9,1,0,17,0
TXN132016,1242.91,13,Mon,online_shopping,3.42,0,0,30,0
TXN132017,1389.32,21,Fri,fuel,14.26,1,0,98,0
TXN132018,2537.59,15,Fri,healthcare,11.61,1,0,29,0
TXN132019,2558.31,17,Sat,fuel,6.03,0,0,84,0
TXN132020,1977.79,14,Thu,restaurant,30.23,0,0,27,0
TXN132021,1393.87,8,Wed,utilities,0.15,1,0,112,0
TXN132022,353.4,10,Sat,fuel,2.06,1,0,30,0
TXN132023,1181.39,11,Sat,restaurant,15.17,0,0,11,0
TXN132024,1569.74,18,Tue,online_shopping,2.0,1,0,89,0
TXN132025,1591.23,16,Mon,utilities,7.09,0,0,20,0
TXN132026,360.56,15,Sat,grocery,7.33,1,1,89,0
TXN132027,995.56,21,Mon,online_shopping,2.59,0,0,111,0
TXN132028,2663.83,19,Fri,fuel,9.58,0,0,119,0
TXN132029,1631.59,15,Thu,atm,6.08,0,0,91,0
TXN132030,990.26,15,Fri,fuel,6.09,0,0,11,0
TXN132031,455.35,19,Mon,healthcare,5.78,0,0,45,0
TXN132032,3686.09,9,Thu,grocery,24.78,1,0,88,0
TXN132033,1825.75,14,Tue,fuel,0.2,0,0,30,0
TXN132034,787.08,11,Sat,grocery,14.47,0,0,102,0
TXN132035,1497.37,16,Thu,grocery,14.5,1,0,28,0
TXN132036,4236.45,9,Tue,utilities,8.2,0,0,92,0
TXN132037,340.96,18,Wed,healthcare,0.09,0,1,55,0
TXN132038,2050.59,9,Tue,travel,3.24,0,0,95,0
TXN132039,960.1,19,Wed,utilities,0.37,0,0,27,0
TXN132040,2823.68,12,Tue,fuel,10.79,2,1,83,0
TXN132041,3094.21,21,Sat,grocery,2.33,0,0,86,0
TXN132042,3012.9,15,Wed,atm,0.32,0,0,78,0
TXN132043,1670.31,12,Thu,restaurant,0.54,1,0,64,0
TXN132044,983.49,17,Fri,utilities,4.83,0,0,21,0
TXN132045,4688.49,19,Sun,online_shopping,7.36,0,0,27,0
TXN132046,1017.84,19,Sat,grocery,5.62,0,0,119,0
TXN132047,1914.22,9,Sat,restaurant,23.47,1,0,14,0
TXN132048,662.6,9,Fri,fuel,3.07,1,0,86,0
TXN132049,1875.68,12,Thu,utilities,15.31,1,0,93,0
TXN132050,1238.41,13,Tue,grocery,27.01,2,0,94,0
TXN132051,2775.69,20,Fri,grocery,6.63,0,0,96,0
TXN132052,987.73,20,Sun,online_shopping,19.45,1,0,19,0
TXN132053,1529.04,14,Thu,online_shopping,4.86,0,0,30,0
